timestamp,symbol,company,open,high,low,close,volume,dividends,stock_splits
1124130600000000000,ACC,ACC Limited,318.252,324.523,316.375,323.638,1057682,0.0,0.0
1124130600000000000,ADANIENT,Adani Enterprises Limited,3.862,3.904,3.838,3.859,5971995,0.0,0.0
1124130600000000000,AMBUJACEM,Ambuja Cements Limited,44.978,45.56,44.67,44.944,3012599,0.0,0.0
1124130600000000000,NDTV,New Delhi Television Limited,235.005,235.894,225.476,227.352,602817,0.0,0.0
1124217000000000000,NDTV,New Delhi Television Limited,227.994,228.883,223.156,225.822,421138,0.0,0.0
1124217000000000000,ACC,ACC Limited,324.204,331.609,320.98,327.889,582465,0.0,0.0
1124217000000000000,AMBUJACEM,Ambuja Cements Limited,45.98,46.256,44.392,44.737,3365427,0.6,0.0
1124217000000000000,ADANIENT,Adani Enterprises Limited,3.877,3.895,3.844,3.865,6336282,0.0,0.0
1124303400000000000,ADANIENT,Adani Enterprises Limited,3.886,3.931,3.859,3.88,6209203,0.0,0.0
1124303400000000000,NDTV,New Delhi Television Limited,227.007,230.858,223.65,225.97,468527,0.0,0.0
1124303400000000000,AMBUJACEM,Ambuja Cements Limited,45.186,45.634,44.426,45.013,3273103,0.0,0.0
1124303400000000000,ACC,ACC Limited,325.94,336.923,324.098,332.459,1255048,0.0,0.0
1124389800000000000,ACC,ACC Limited,334.443,336.356,329.554,333.77,913318,0.0,0.0
1124389800000000000,ADANIENT,Adani Enterprises Limited,3.889,3.889,3.844,3.853,8299341,0.0,0.0
1124389800000000000,AMBUJACEM,Ambuja Cements Limited,45.565,45.876,44.771,45.117,4100448,0.0,0.0
1124389800000000000,NDTV,New Delhi Television Limited,225.921,228.982,222.218,223.255,299595,0.0,0.0
1124649000000000000,NDTV,New Delhi Television Limited,231.105,231.105,216.244,221.922,312010,0.0,0.0
1124649000000000000,ACC,ACC Limited,333.77,336.569,326.188,330.015,544723,0.0,0.0
1124649000000000000,AMBUJACEM,Ambuja Cements Limited,45.358,46.394,45.047,45.738,5861036,0.0,0.0
1124649000000000000,ADANIENT,Adani Enterprises Limited,3.859,3.979,3.85,3.88,9967231,0.0,0.0
1124735400000000000,ACC,ACC Limited,330.192,332.176,325.94,329.696,573045,0.0,0.0
1124735400000000000,AMBUJACEM,Ambuja Cements Limited,45.565,45.91,44.185,44.323,2104709,0.0,0.0
1124735400000000000,ADANIENT,Adani Enterprises Limited,3.934,3.934,3.778,3.793,8839115,0.0,0.0
1124735400000000000,NDTV,New Delhi Television Limited,222.564,223.847,213.627,214.417,384622,0.0,0.0
1124821800000000000,AMBUJACEM,Ambuja Cements Limited,44.392,44.806,42.666,43.563,3304214,0.0,0.0
1124821800000000000,ACC,ACC Limited,331.29,331.573,319.634,325.657,985577,0.0,0.0
1124821800000000000,ADANIENT,Adani Enterprises Limited,3.889,3.889,3.74,3.769,4888166,0.0,0.0
1124821800000000000,NDTV,New Delhi Television Limited,212.393,220.243,202.618,212.64,1180148,0.0,0.0
1124908200000000000,ADANIENT,Adani Enterprises Limited,3.829,3.829,3.713,3.737,4506943,0.0,0.0
1124908200000000000,AMBUJACEM,Ambuja Cements Limited,43.563,44.185,43.183,43.874,5978612,0.0,0.0
1124908200000000000,NDTV,New Delhi Television Limited,214.022,216.738,207.357,212.689,1547037,0.0,0.0
1124908200000000000,ACC,ACC Limited,328.066,328.775,322.468,324.665,604229,0.0,0.0
1124994600000000000,ADANIENT,Adani Enterprises Limited,3.82,3.874,3.769,3.802,4815956,0.0,0.0
1124994600000000000,NDTV,New Delhi Television Limited,216.145,230.315,214.664,227.649,1451066,0.0,0.0
1124994600000000000,ACC,ACC Limited,325.94,336.569,325.232,334.337,831772,0.0,0.0
1124994600000000000,AMBUJACEM,Ambuja Cements Limited,44.357,45.358,44.081,45.186,2397102,0.0,0.0
1125253800000000000,ACC,ACC Limited,334.762,337.632,329.554,334.408,747987,0.0,0.0
1125253800000000000,NDTV,New Delhi Television Limited,228.686,230.957,222.169,229.426,890520,0.0,0.0
1125253800000000000,AMBUJACEM,Ambuja Cements Limited,45.462,45.91,44.046,45.117,1963861,0.0,0.0
1125253800000000000,ADANIENT,Adani Enterprises Limited,3.769,3.82,3.734,3.802,5146016,0.0,0.0
1125340200000000000,ACC,ACC Limited,335.789,340.041,334.089,337.738,464828,0.0,0.0
1125340200000000000,ADANIENT,Adani Enterprises Limited,3.826,3.85,3.793,3.811,4813425,0.0,0.0
1125340200000000000,AMBUJACEM,Ambuja Cements Limited,45.531,45.669,45.186,45.427,2210053,0.0,0.0
1125340200000000000,NDTV,New Delhi Television Limited,229.969,236.93,228.636,229.574,1069646,0.0,0.0
1125426600000000000,ACC,ACC Limited,338.624,341.175,335.152,338.978,693475,0.0,0.0
1125426600000000000,AMBUJACEM,Ambuja Cements Limited,45.669,45.669,44.875,45.186,3054353,0.0,0.0
1125426600000000000,ADANIENT,Adani Enterprises Limited,3.811,4.469,3.811,4.293,16179879,0.0,0.0
1125426600000000000,NDTV,New Delhi Television Limited,231.45,235.153,228.389,233.672,852180,0.0,0.0
1125513000000000000,ADANIENT,Adani Enterprises Limited,4.323,4.458,4.176,4.218,12353686,0.0,0.0
1125513000000000000,ACC,ACC Limited,340.501,341.529,336.569,338.411,632892,0.0,0.0
1125513000000000000,AMBUJACEM,Ambuja Cements Limited,45.738,46.946,45.496,46.773,5757555,0.0,0.0
1125513000000000000,NDTV,New Delhi Television Limited,233.524,242.114,230.068,238.165,767246,0.0,0.0
1125599400000000000,ACC,ACC Limited,338.411,342.592,336.25,340.714,662235,0.0,0.0
1125599400000000000,AMBUJACEM,Ambuja Cements Limited,47.291,47.775,46.359,47.498,4797640,0.0,0.0
1125599400000000000,ADANIENT,Adani Enterprises Limited,4.194,4.236,4.057,4.075,6716291,0.0,0.0
1125599400000000000,NDTV,New Delhi Television Limited,241.917,246.755,235.005,236.338,671126,0.0,0.0
1125858600000000000,ADANIENT,Adani Enterprises Limited,4.099,4.296,4.084,4.173,8556578,0.0,0.0
1125858600000000000,NDTV,New Delhi Television Limited,237.967,238.955,230.66,232.783,276102,0.0,0.0
1125858600000000000,ACC,ACC Limited,340.253,343.655,338.801,340.785,526416,0.0,0.0
1125858600000000000,AMBUJACEM,Ambuja Cements Limited,47.705,50.122,47.705,49.535,7724790,0.0,0.0
1125945000000000000,NDTV,New Delhi Television Limited,232.337,235.557,228.87,230.95,279567,0.8,0.0
1125945000000000000,ADANIENT,Adani Enterprises Limited,4.218,4.239,4.042,4.081,8912108,0.0,0.0
1125945000000000000,ACC,ACC Limited,342.592,344.009,338.057,340.643,387599,0.0,0.0
1125945000000000000,AMBUJACEM,Ambuja Cements Limited,49.846,49.984,48.603,48.948,3674732,0.0,0.0
1126117800000000000,NDTV,New Delhi Television Limited,230.108,233.229,230.108,231.594,135174,0.0,0.0
1126117800000000000,ACC,ACC Limited,340.82,344.93,338.695,343.265,308095,0.0,0.0
1126117800000000000,ADANIENT,Adani Enterprises Limited,4.11,4.149,4.045,4.072,6475091,0.0,0.0
1126117800000000000,AMBUJACEM,Ambuja Cements Limited,49.017,49.604,48.776,49.086,1919649,0.0,0.0
1126204200000000000,ACC,ACC Limited,343.832,343.832,337.065,338.128,659877,0.0,0.0
1126204200000000000,NDTV,New Delhi Television Limited,232.833,232.833,225.897,227.483,164231,0.0,0.0
1126204200000000000,ADANIENT,Adani Enterprises Limited,4.194,4.194,4.027,4.036,6611538,0.0,0.0
1126204200000000000,AMBUJACEM,Ambuja Cements Limited,48.534,49.604,48.396,48.741,1790146,0.0,0.0
1126463400000000000,ADANIENT,Adani Enterprises Limited,4.039,4.069,4.003,4.027,5658976,0.0,0.0
1126463400000000000,AMBUJACEM,Ambuja Cements Limited,49.017,49.224,48.43,48.741,1895971,0.0,0.0
1126463400000000000,ACC,ACC Limited,338.128,340.679,337.277,338.305,219919,0.0,0.0
1126463400000000000,NDTV,New Delhi Television Limited,229.018,232.288,225.996,230.108,333399,0.0,0.0
1126549800000000000,AMBUJACEM,Ambuja Cements Limited,48.845,49.224,48.327,48.465,1126428,0.0,0.0
1126549800000000000,ACC,ACC Limited,337.986,339.757,334.089,334.868,391524,0.0,0.0
1126549800000000000,ADANIENT,Adani Enterprises Limited,4.063,4.063,4.009,4.015,6041726,0.0,0.0
1126549800000000000,NDTV,New Delhi Television Limited,230.851,232.288,227.978,229.167,144755,0.0,0.0
1126636200000000000,NDTV,New Delhi Television Limited,229.86,237.589,227.037,231.941,620124,0.0,0.0
1126636200000000000,ADANIENT,Adani Enterprises Limited,4.063,4.066,3.889,3.946,6400963,0.0,0.0
1126636200000000000,AMBUJACEM,Ambuja Cements Limited,48.672,49.224,48.465,48.741,2817545,0.0,0.0
1126636200000000000,ACC,ACC Limited,335.86,338.234,333.062,334.691,680498,0.0,0.0
1126722600000000000,AMBUJACEM,Ambuja Cements Limited,49.017,50.743,48.81,50.502,4373398,0.0,0.0
1126722600000000000,NDTV,New Delhi Television Limited,233.625,235.31,230.851,231.842,238802,0.0,0.0
1126722600000000000,ADANIENT,Adani Enterprises Limited,4.003,4.039,3.943,3.961,6016608,0.0,0.0
1126722600000000000,ACC,ACC Limited,333.77,339.97,332.424,338.659,1193923,0.0,0.0
1126809000000000000,ACC,ACC Limited,340.112,341.883,336.037,337.207,704815,0.0,0.0
1126809000000000000,NDTV,New Delhi Television Limited,235.805,236.251,231.0,233.031,365671,0.0,0.0
1126809000000000000,AMBUJACEM,Ambuja Cements Limited,51.295,51.295,50.467,50.847,2508212,0.0,0.0
1126809000000000000,ADANIENT,Adani Enterprises Limited,3.985,4.039,3.952,4.012,10546725,0.0,0.0
1127068200000000000,ACC,ACC Limited,339.935,341.529,334.443,338.021,671600,0.0,0.0
1127068200000000000,AMBUJACEM,Ambuja Cements Limited,50.743,51.088,50.64,50.847,1904296,0.0,0.0
1127068200000000000,ADANIENT,Adani Enterprises Limited,4.039,4.305,4.039,4.191,9981336,0.0,0.0
1127068200000000000,NDTV,New Delhi Television Limited,233.824,233.824,228.87,229.96,238944,0.0,0.0
1127154600000000000,NDTV,New Delhi Television Limited,227.978,231.743,224.411,227.185,247068,0.0,0.0
1127154600000000000,ACC,ACC Limited,338.163,342.733,334.443,335.506,645823,0.0,0.0
1127154600000000000,ADANIENT,Adani Enterprises Limited,4.206,4.206,4.063,4.081,6296340,0.0,0.0
1127154600000000000,AMBUJACEM,Ambuja Cements Limited,51.019,51.019,49.397,49.639,2476937,0.0,0.0
1127241000000000000,ADANIENT,Adani Enterprises Limited,3.949,4.084,3.859,3.943,5837544,0.0,0.0
1127241000000000000,ACC,ACC Limited,335.152,336.746,325.232,332.955,737918,0.0,0.0
1127241000000000000,NDTV,New Delhi Television Limited,227.78,228.771,211.283,218.268,389231,0.0,0.0
1127241000000000000,AMBUJACEM,Ambuja Cements Limited,50.053,50.053,47.291,48.672,1956792,0.0,0.0
1127327400000000000,AMBUJACEM,Ambuja Cements Limited,48.672,49.017,46.118,46.877,3891090,0.0,0.0
1127327400000000000,NDTV,New Delhi Television Limited,218.912,218.962,192.31,196.075,411354,0.0,0.0
1127327400000000000,ADANIENT,Adani Enterprises Limited,3.943,3.97,3.71,3.737,6862486,0.0,0.0
1127327400000000000,ACC,ACC Limited,332.247,332.459,322.433,324.346,492642,0.0,0.0
1127413800000000000,ACC,ACC Limited,325.799,331.609,322.504,329.625,486672,0.0,0.0
1127413800000000000,NDTV,New Delhi Television Limited,198.156,206.577,180.322,193.648,686468,0.0,0.0
1127413800000000000,AMBUJACEM,Ambuja Cements Limited,47.567,48.637,46.704,48.12,2255600,0.0,0.0
1127413800000000000,ADANIENT,Adani Enterprises Limited,3.766,3.802,3.689,3.763,5961804,0.0,0.0
1127673000000000000,AMBUJACEM,Ambuja Cements Limited,49.57,50.64,48.396,50.432,4545114,0.0,0.0
1127673000000000000,NDTV,New Delhi Television Limited,202.119,204.695,196.224,203.407,405746,0.0,0.0
1127673000000000000,ACC,ACC Limited,331.326,341.529,329.554,339.439,331134,0.0,0.0
1127673000000000000,ADANIENT,Adani Enterprises Limited,3.784,3.889,3.781,3.874,5597140,0.0,0.0
1127759400000000000,ADANIENT,Adani Enterprises Limited,3.877,3.919,3.829,3.847,5795137,0.0,0.0
1127759400000000000,NDTV,New Delhi Television Limited,206.478,209.946,200.286,204.1,418474,0.0,0.0
1127759400000000000,AMBUJACEM,Ambuja Cements Limited,50.709,51.088,49.535,50.847,2827712,0.0,0.0
1127759400000000000,ACC,ACC Limited,341.529,341.883,335.86,338.695,526492,0.0,0.0
1127845800000000000,NDTV,New Delhi Television Limited,205.983,207.073,200.137,204.645,423584,0.0,0.0
1127845800000000000,AMBUJACEM,Ambuja Cements Limited,51.088,51.365,50.398,51.088,2319316,0.0,0.0
1127845800000000000,ACC,ACC Limited,338.695,342.202,337.277,339.297,243275,0.0,0.0
1127845800000000000,ADANIENT,Adani Enterprises Limited,3.868,3.886,3.841,3.859,5922568,0.0,0.0
1127932200000000000,ACC,ACC Limited,340.431,348.225,333.026,343.938,4300179,0.0,0.0
1127932200000000000,ADANIENT,Adani Enterprises Limited,3.868,3.892,3.799,3.823,5942232,0.0,0.0
1127932200000000000,NDTV,New Delhi Television Limited,206.478,213.017,204.249,210.045,671456,0.0,0.0
1127932200000000000,AMBUJACEM,Ambuja Cements Limited,51.088,53.298,51.088,52.538,7112917,0.0,0.0
1128018600000000000,ACC,ACC Limited,345.426,351.874,343.017,345.178,1657834,0.0,0.0
1128018600000000000,ADANIENT,Adani Enterprises Limited,3.838,3.838,3.725,3.769,5595952,0.0,0.0
1128018600000000000,NDTV,New Delhi Television Limited,210.045,214.206,203.209,208.014,395851,0.0,0.0
1128018600000000000,AMBUJACEM,Ambuja Cements Limited,52.607,53.85,51.468,53.16,4223938,0.0,0.0
1128277800000000000,NDTV,New Delhi Television Limited,208.063,216.683,207.32,215.247,558269,0.0,0.0
1128277800000000000,ACC,ACC Limited,348.614,350.74,346.56,348.048,418886,0.0,0.0
1128277800000000000,ADANIENT,Adani Enterprises Limited,3.856,4.003,3.769,3.82,5893013,0.0,0.0
1128277800000000000,AMBUJACEM,Ambuja Cements Limited,53.332,54.471,53.09,54.195,3779408,0.0,0.0
1128364200000000000,AMBUJACEM,Ambuja Cements Limited,54.23,54.747,52.504,52.642,3495304,0.0,0.0
1128364200000000000,ACC,ACC Limited,341.6,355.346,341.6,350.457,964211,0.0,0.0
1128364200000000000,NDTV,New Delhi Television Limited,215.99,219.655,213.017,215.395,442612,0.0,0.0
1128364200000000000,ADANIENT,Adani Enterprises Limited,3.856,3.97,3.829,3.952,6739008,0.0,0.0
1128450600000000000,NDTV,New Delhi Television Limited,209.104,215.891,209.104,211.828,194206,0.0,0.0
1128450600000000000,ACC,ACC Limited,350.032,353.893,343.796,351.201,1136956,0.0,0.0
1128450600000000000,ADANIENT,Adani Enterprises Limited,3.949,4.093,3.889,3.961,9093208,0.0,0.0
1128450600000000000,AMBUJACEM,Ambuja Cements Limited,52.78,53.85,51.951,53.367,4751617,0.0,0.0
1128537000000000000,ADANIENT,Adani Enterprises Limited,3.913,3.985,3.883,3.901,5608048,0.0,0.0
1128537000000000000,AMBUJACEM,Ambuja Cements Limited,53.16,53.16,51.779,52.504,1887742,0.0,0.0
1128537000000000000,ACC,ACC Limited,350.74,350.74,333.026,343.088,705808,0.0,0.0
1128537000000000000,NDTV,New Delhi Television Limited,210.144,210.59,203.109,204.695,406891,0.0,0.0
1128623400000000000,ADANIENT,Adani Enterprises Limited,3.895,3.949,3.859,3.874,5575466,0.0,0.0
1128623400000000000,NDTV,New Delhi Television Limited,205.091,208.559,199.245,205.091,386995,0.0,0.0
1128623400000000000,AMBUJACEM,Ambuja Cements Limited,52.504,52.711,51.157,52.469,1349263,0.0,0.0
1128623400000000000,ACC,ACC Limited,343.655,343.655,333.805,337.915,834771,0.0,0.0
1128882600000000000,NDTV,New Delhi Television Limited,206.974,207.568,201.227,203.06,146422,0.0,0.0
1128882600000000000,ADANIENT,Adani Enterprises Limited,3.919,3.919,3.82,3.82,5528140,0.0,0.0
1128882600000000000,ACC,ACC Limited,337.986,340.856,329.837,331.892,884829,0.0,0.0
1128882600000000000,AMBUJACEM,Ambuja Cements Limited,52.78,52.814,50.398,51.226,1135998,0.0,0.0
1128969000000000000,ADANIENT,Adani Enterprises Limited,3.775,3.811,3.754,3.772,5790491,0.0,0.0
1128969000000000000,NDTV,New Delhi Television Limited,204.15,204.15,195.332,201.128,186747,0.0,0.0
1128969000000000000,ACC,ACC Limited,332.743,337.136,327.358,336.108,555219,0.0,0.0
1128969000000000000,AMBUJACEM,Ambuja Cements Limited,51.537,52.089,48.879,50.432,3308096,0.0,0.0
1129141800000000000,ACC,ACC Limited,335.86,338.695,328.279,330.688,771210,0.0,0.0
1129141800000000000,ADANIENT,Adani Enterprises Limited,3.808,3.832,3.743,3.775,5860170,0.0,0.0
1129141800000000000,AMBUJACEM,Ambuja Cements Limited,50.432,51.779,49.224,50.053,3886725,0.0,0.0
1129141800000000000,NDTV,New Delhi Television Limited,201.128,204.546,195.233,197.462,190321,0.0,0.0
1129228200000000000,AMBUJACEM,Ambuja Cements Limited,50.329,50.329,45.945,46.394,8442587,0.0,0.0
1129228200000000000,ADANIENT,Adani Enterprises Limited,3.799,3.799,3.686,3.716,5726998,0.0,0.0
1129228200000000000,ACC,ACC Limited,330.9,332.317,310.742,313.08,3604999,0.0,0.0
1129228200000000000,NDTV,New Delhi Television Limited,197.165,200.137,188.347,190.428,213515,0.0,0.0
1129487400000000000,ACC,ACC Limited,318.146,318.146,306.526,315.666,1560414,0.0,0.0
1129487400000000000,AMBUJACEM,Ambuja Cements Limited,47.257,47.533,45.91,47.05,4111773,0.0,0.0
1129487400000000000,NDTV,New Delhi Television Limited,193.4,193.4,178.34,180.272,318865,0.0,0.0
1129487400000000000,ADANIENT,Adani Enterprises Limited,3.74,3.74,3.65,3.677,5479913,0.0,0.0
1129573800000000000,NDTV,New Delhi Television Limited,177.349,179.331,164.122,176.408,667060,0.0,0.0
1129573800000000000,AMBUJACEM,Ambuja Cements Limited,47.153,47.74,45.565,45.807,4638294,0.0,0.0
1129573800000000000,ADANIENT,Adani Enterprises Limited,3.692,3.731,3.653,3.674,4686737,0.0,0.0
1129573800000000000,ACC,ACC Limited,317.438,321.831,314.674,317.721,959081,0.0,0.0
1129660200000000000,ACC,ACC Limited,316.02,321.512,312.655,318.926,714384,0.0,0.0
1129660200000000000,NDTV,New Delhi Television Limited,176.408,176.408,165.46,168.036,243849,0.0,0.0
1129660200000000000,ADANIENT,Adani Enterprises Limited,3.689,3.701,3.59,3.602,6599756,0.0,0.0
1129660200000000000,AMBUJACEM,Ambuja Cements Limited,45.565,46.256,43.322,45.462,7887576,0.0,0.0
1129746600000000000,ADANIENT,Adani Enterprises Limited,3.74,3.74,3.488,3.515,5359815,0.0,0.0
1129746600000000000,ACC,ACC Limited,321.654,325.161,311.875,317.863,591905,0.0,0.0
1129746600000000000,NDTV,New Delhi Television Limited,171.306,171.405,151.589,155.453,642631,0.0,0.0
1129746600000000000,AMBUJACEM,Ambuja Cements Limited,45.91,46.946,45.048,46.152,2851402,0.0,0.0
1129833000000000000,NDTV,New Delhi Television Limited,158.425,162.933,154.71,162.042,550755,0.0,0.0
1129833000000000000,ACC,ACC Limited,319.563,320.272,310.706,316.304,745427,0.0,0.0
1129833000000000000,ADANIENT,Adani Enterprises Limited,3.53,3.566,3.428,3.533,6481015,0.0,0.0
1129833000000000000,AMBUJACEM,Ambuja Cements Limited,46.256,47.982,45.738,47.429,4294814,0.0,0.0
1130092200000000000,ACC,ACC Limited,318.855,336.569,315.312,318.323,424294,0.0,0.0
1130092200000000000,NDTV,New Delhi Television Limited,161.992,164.321,155.057,156.444,225621,0.0,0.0
1130092200000000000,AMBUJACEM,Ambuja Cements Limited,48.016,49.777,47.291,48.43,4815827,0.0,0.0
1130092200000000000,ADANIENT,Adani Enterprises Limited,3.533,3.623,3.515,3.533,5828188,0.0,0.0
1130178600000000000,ADANIENT,Adani Enterprises Limited,3.533,3.587,3.473,3.533,5263021,0.0,0.0
1130178600000000000,AMBUJACEM,Ambuja Cements Limited,48.741,49.293,47.878,48.189,4399721,0.0,0.0
1130178600000000000,NDTV,New Delhi Television Limited,158.128,159.317,151.589,155.453,207902,0.0,0.0
1130178600000000000,ACC,ACC Limited,318.5,322.752,317.544,320.024,621314,0.0,0.0
1130265000000000000,NDTV,New Delhi Television Limited,155.552,155.552,151.639,152.778,176517,0.0,0.0
1130265000000000000,AMBUJACEM,Ambuja Cements Limited,48.327,49.017,47.636,48.258,1735612,0.0,0.0
1130265000000000000,ACC,ACC Limited,320.272,322.398,317.827,318.323,396199,0.0,0.0
1130265000000000000,ADANIENT,Adani Enterprises Limited,3.545,3.584,3.53,3.56,6063948,0.0,0.0
1130351400000000000,ACC,ACC Limited,318.146,320.874,307.518,309.927,762772,0.0,0.0
1130351400000000000,ADANIENT,Adani Enterprises Limited,3.554,3.56,3.47,3.494,6273297,0.0,0.0
1130351400000000000,NDTV,New Delhi Television Limited,152.976,152.976,139.7,141.681,763649,0.0,0.0
1130351400000000000,AMBUJACEM,Ambuja Cements Limited,48.672,48.672,45.255,46.221,3649945,0.0,0.0
1130437800000000000,AMBUJACEM,Ambuja Cements Limited,46.29,47.015,45.634,46.704,3053020,0.0,0.0
1130437800000000000,ACC,ACC Limited,308.226,312.867,305.498,307.022,463105,0.0,0.0
1130437800000000000,NDTV,New Delhi Television Limited,142.622,147.329,136.331,142.226,463184,0.0,0.0
1130437800000000000,ADANIENT,Adani Enterprises Limited,3.467,3.47,3.392,3.425,6053874,0.0,0.0
1130697000000000000,ACC,ACC Limited,310.352,318.075,306.1,315.524,275041,0.0,0.0
1130697000000000000,NDTV,New Delhi Television Limited,141.681,148.617,139.898,146.387,240970,0.0,0.0
1130697000000000000,ADANIENT,Adani Enterprises Limited,3.351,3.503,3.351,3.488,5200037,0.0,0.0
1130697000000000000,AMBUJACEM,Ambuja Cements Limited,47.084,48.81,46.256,47.947,3462490,0.0,0.0
1130869800000000000,ADANIENT,Adani Enterprises Limited,3.503,3.584,3.497,3.554,5544646,0.0,0.0
1130869800000000000,ACC,ACC Limited,320.449,330.9,317.083,329.271,696650,0.0,0.0
1130869800000000000,AMBUJACEM,Ambuja Cements Limited,48.327,50.812,48.051,50.432,4605414,0.0,0.0
1130869800000000000,NDTV,New Delhi Television Limited,149.063,150.598,144.208,149.063,163391,0.0,0.0
1131042600000000000,ADANIENT,Adani Enterprises Limited,3.554,3.554,3.554,3.554,0,0.0,0.0
1131042600000000000,NDTV,New Delhi Television Limited,149.063,149.063,149.063,149.063,0,0.0,0.0
1131042600000000000,ACC,ACC Limited,329.271,329.271,329.271,329.271,0,0.0,0.0
1131042600000000000,AMBUJACEM,Ambuja Cements Limited,50.432,50.432,50.432,50.432,0,0.0,0.0
1131301800000000000,ADANIENT,Adani Enterprises Limited,3.572,3.614,3.557,3.593,5490482,0.0,0.0
1131301800000000000,AMBUJACEM,Ambuja Cements Limited,51.434,51.434,49.811,50.398,5662011,0.0,0.0
1131301800000000000,NDTV,New Delhi Television Limited,150.053,156.642,144.753,155.453,265513,0.0,0.0
1131301800000000000,ACC,ACC Limited,326.649,332.318,325.94,327.428,678603,0.0,0.0
1131388200000000000,NDTV,New Delhi Television Limited,157.336,160.506,156.642,158.822,253138,0.0,0.0
1131388200000000000,ACC,ACC Limited,328.066,342.592,327.393,338.27,1410281,0.0,0.0
1131388200000000000,AMBUJACEM,Ambuja Cements Limited,51.088,51.848,50.191,50.881,7568323,0.0,0.0
1131388200000000000,ADANIENT,Adani Enterprises Limited,3.602,3.71,3.602,3.62,5754321,0.0,0.0
1131474600000000000,AMBUJACEM,Ambuja Cements Limited,51.088,51.641,49.708,50.881,4543856,0.0,0.0
1131474600000000000,ACC,ACC Limited,336.675,345.072,336.569,343.513,750948,0.0,0.0
1131474600000000000,ADANIENT,Adani Enterprises Limited,3.596,3.65,3.554,3.56,5310179,0.0,0.0
1131474600000000000,NDTV,New Delhi Television Limited,160.506,161.398,155.255,157.435,211284,0.0,0.0
1131561000000000000,AMBUJACEM,Ambuja Cements Limited,50.881,51.295,50.087,50.467,5481986,0.0,0.0
1131561000000000000,NDTV,New Delhi Television Limited,153.571,166.897,153.571,165.807,384733,0.0,0.0
1131561000000000000,ADANIENT,Adani Enterprises Limited,3.59,3.62,3.536,3.551,6069376,0.0,0.0
1131561000000000000,ACC,ACC Limited,342.946,346.772,337.703,339.332,411842,0.0,0.0
1131647400000000000,ADANIENT,Adani Enterprises Limited,3.581,3.635,3.569,3.599,4855075,0.0,0.0
1131647400000000000,AMBUJACEM,Ambuja Cements Limited,51.088,51.951,50.847,51.71,5099448,0.0,0.0
1131647400000000000,ACC,ACC Limited,338.695,343.655,338.695,342.592,301532,0.0,0.0
1131647400000000000,NDTV,New Delhi Television Limited,167.194,171.206,164.816,167.689,481308,0.0,0.0
1131906600000000000,NDTV,New Delhi Television Limited,168.928,172.296,165.113,167.441,208056,0.0,0.0
1131906600000000000,ADANIENT,Adani Enterprises Limited,3.734,3.769,3.593,3.623,5972609,0.0,0.0
1131906600000000000,AMBUJACEM,Ambuja Cements Limited,51.606,52.504,50.122,50.95,7362401,0.0,0.0
1131906600000000000,ACC,ACC Limited,371.997,371.997,337.561,339.58,420196,0.0,0.0
1132079400000000000,ACC,ACC Limited,346.489,346.489,337.986,341.139,301149,0.0,0.0
1132079400000000000,NDTV,New Delhi Television Limited,169.175,170.117,165.559,166.698,183273,0.0,0.0
1132079400000000000,AMBUJACEM,Ambuja Cements Limited,51.088,52.055,51.054,51.813,5031841,0.0,0.0
1132079400000000000,ADANIENT,Adani Enterprises Limited,3.65,3.698,3.62,3.647,6643951,0.0,0.0
1132165800000000000,ADANIENT,Adani Enterprises Limited,3.644,3.952,3.626,3.901,7729959,0.0,0.0
1132165800000000000,ACC,ACC Limited,341.529,344.151,337.348,342.592,327640,0.0,0.0
1132165800000000000,AMBUJACEM,Ambuja Cements Limited,51.779,52.262,50.916,51.71,3318546,0.0,0.0
1132165800000000000,NDTV,New Delhi Television Limited,166.946,173.386,163.677,172.247,389207,0.0,0.0
1132252200000000000,NDTV,New Delhi Television Limited,174.03,178.241,171.999,173.039,677629,0.0,0.0
1132252200000000000,ADANIENT,Adani Enterprises Limited,3.925,3.97,3.805,3.838,5685321,0.0,0.0
1132252200000000000,ACC,ACC Limited,337.986,358.818,337.986,356.657,1668727,0.0,0.0
1132252200000000000,AMBUJACEM,Ambuja Cements Limited,51.744,54.816,51.675,54.471,12061261,0.0,0.0
1132511400000000000,ACC,ACC Limited,358.818,361.333,351.13,353.185,1446308,0.0,0.0
1132511400000000000,AMBUJACEM,Ambuja Cements Limited,54.609,55.403,53.953,54.471,7364971,0.0,0.0
1132511400000000000,ADANIENT,Adani Enterprises Limited,3.838,3.886,3.781,3.802,5855916,0.0,0.0
1132511400000000000,NDTV,New Delhi Television Limited,174.674,174.674,166.946,168.234,144020,0.0,0.0
1132597800000000000,ACC,ACC Limited,353.574,360.837,350.138,354.956,1723813,0.0,0.0
1132597800000000000,NDTV,New Delhi Television Limited,168.432,173.188,164.469,167.64,291184,0.0,0.0
1132597800000000000,AMBUJACEM,Ambuja Cements Limited,54.54,55.231,53.712,53.988,3954213,0.0,0.0
1132597800000000000,ADANIENT,Adani Enterprises Limited,3.769,3.874,3.728,3.751,5647102,0.0,0.0
1132684200000000000,ADANIENT,Adani Enterprises Limited,3.701,3.799,3.701,3.76,4794008,0.0,0.0
1132684200000000000,NDTV,New Delhi Television Limited,168.928,170.86,166.946,168.333,304121,0.0,0.0
1132684200000000000,AMBUJACEM,Ambuja Cements Limited,53.85,56.025,53.85,55.576,6329702,0.0,0.0
